srcStateName,srcDistrictName,TRU,Country,StateCode,StateName,DistrictCode,DistrictName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea,srcYear,YearCode,Year
Manipur,Ukhrul,Total,India,14,MANIPUR,260,UKHRUL,127444,27187,100257,65682,13917,51765,61762,13270,48492,24721,5226,19495,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Manipur,Ukhrul,Urban,India,14,MANIPUR,260,UKHRUL,27187,,,13917,,,13270,,,5226,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,East Garo Hills,Rural,India,17,MEGHALAYA,273,EAST GARO HILLS,121315,,,61670,,,59645,,,22356,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,East Garo Hills,Total,India,17,MEGHALAYA,273,EAST GARO HILLS,145912,24597,121315,74405,12735,61670,71507,11862,59645,26608,4252,22356,1692.0000000000002,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,East Garo Hills,Urban,India,17,MEGHALAYA,273,EAST GARO HILLS,24597,,,12735,,,11862,,,4252,,,,,1692.0000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,East Khasi Hills,Rural,India,17,MEGHALAYA,274,EAST KHASI HILLS,459441,,,228409,,,231032,,,86985,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,East Khasi Hills,Total,India,17,MEGHALAYA,274,EAST KHASI HILLS,825922,366481,459441,410749,182340,228409,415173,184141,231032,164046,77061,86985,6862,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,East Khasi Hills,Urban,India,17,MEGHALAYA,274,EAST KHASI HILLS,366481,,,182340,,,184141,,,77061,,,,,6862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,Jaintia Hills,Rural,India,17,MEGHALAYA,275,WEST JAINTIA HILLS,243755,,,121377,,,122378,,,40330,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,Jaintia Hills,Total,India,17,MEGHALAYA,275,WEST JAINTIA HILLS,272185,28430,243755,135052,13675,121377,137133,14755,122378,45272,4942,40330,800,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,Jaintia Hills,Urban,India,17,MEGHALAYA,275,WEST JAINTIA HILLS,28430,,,13675,,,14755,,,4942,,,,,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,Ribhoi,Rural,India,17,MEGHALAYA,276,RI BHOI,233587,,,118705,,,114882,,,42412,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,Ribhoi,Total,India,17,MEGHALAYA,276,RI BHOI,258840,25253,233587,132531,13826,118705,126309,11427,114882,46872,4460,42412,5798,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,Ribhoi,Urban,India,17,MEGHALAYA,276,RI BHOI,25253,,,13826,,,11427,,,4460,,,,,5798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,South Garo Hills,Rural,India,17,MEGHALAYA,277,SOUTH GARO HILLS,129203,,,66470,,,62733,,,22176,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,South Garo Hills,Total,India,17,MEGHALAYA,277,SOUTH GARO HILLS,142334,13131,129203,73170,6700,66470,69164,6431,62733,24527,2351,22176,880.0000000000001,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,South Garo Hills,Urban,India,17,MEGHALAYA,277,SOUTH GARO HILLS,13131,,,6700,,,6431,,,2351,,,,,880.0000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,West Garo Hills,Rural,India,17,MEGHALAYA,278,WEST GARO HILLS,394120,,,198864,,,195256,,,75410,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,West Garo Hills,Total,India,17,MEGHALAYA,278,WEST GARO HILLS,468978,74858,394120,236100,37236,198864,232878,37622,195256,89153,13743,75410,1832,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,West Garo Hills,Urban,India,17,MEGHALAYA,278,WEST GARO HILLS,74858,,,37236,,,37622,,,13743,,,,,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,West Khasi Hills,Rural,India,17,MEGHALAYA,279,WEST KHASI HILLS,141320,,,71830,,,69490,,,23801,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,West Khasi Hills,Total,India,17,MEGHALAYA,279,WEST KHASI HILLS,184425,43105,141320,93165,21335,71830,91260,21770,69490,30987,7186,23801,9663,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Meghalaya,West Khasi Hills,Urban,India,17,MEGHALAYA,279,WEST KHASI HILLS,43105,,,21335,,,21770,,,7186,,,,,9663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Aizawl,Rural,India,15,MIZORAM,261,AIZAWL,59401,,,30369,,,29032,,,12166,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Aizawl,Total,India,15,MIZORAM,261,AIZAWL,374155,314754,59401,185859,155490,30369,188296,159264,29032,77362,65196,12166,22300,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Aizawl,Urban,India,15,MIZORAM,261,AIZAWL,314754,,,155490,,,159264,,,65196,,,,,22300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Champhai,Rural,India,15,MIZORAM,262,CHAMPHAI,39631,,,20023,,,19608,,,7901,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Champhai,Total,India,15,MIZORAM,262,CHAMPHAI,72365,32734,39631,36288,16265,20023,36077,16469,19608,14657,6756,7901,8000,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Champhai,Urban,India,15,MIZORAM,262,CHAMPHAI,32734,,,16265,,,16469,,,6756,,,,,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Kolasib,Rural,India,15,MIZORAM,263,KOLASIB,36794,,,18950,,,17844,,,7542,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Kolasib,Total,India,15,MIZORAM,263,KOLASIB,83672,46878,36794,42771,23821,18950,40901,23057,17844,17204,9662,7542,17200,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Kolasib,Urban,India,15,MIZORAM,263,KOLASIB,46878,,,23821,,,23057,,,9662,,,,,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Lawngtlai,Rural,India,15,MIZORAM,264,LAWNGTLAI,97064,,,49940,,,47124,,,19074,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Lawngtlai,Total,India,15,MIZORAM,264,LAWNGTLAI,117894,20830,97064,60599,10659,49940,57295,10171,47124,22984,3910,19074,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Lawngtlai,Urban,India,15,MIZORAM,264,LAWNGTLAI,20830,,,10659,,,10171,,,3910,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Lunglei,Rural,India,15,MIZORAM,265,LUNGLEI,69183,,,35787,,,33396,,,14185,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Lunglei,Total,India,15,MIZORAM,265,LUNGLEI,130748,61565,69183,67528,31741,35787,63220,29824,33396,26752,12567,14185,5600,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Lunglei,Urban,India,15,MIZORAM,265,LUNGLEI,61565,,,31741,,,29824,,,12567,,,,,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Mamit,Rural,India,15,MIZORAM,266,MAMIT,71398,,,37099,,,34299,,,14527,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Mamit,Total,India,15,MIZORAM,266,MAMIT,86297,14899,71398,44792,7693,37099,41505,7206,34299,17719,3192,14527,8200,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Mamit,Urban,India,15,MIZORAM,266,MAMIT,14899,,,7693,,,7206,,,3192,,,,,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Saiha,Rural,India,15,MIZORAM,267,SIAHA,31464,,,15853,,,15611,,,6537,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Saiha,Total,India,15,MIZORAM,267,SIAHA,56574,25110,31464,28594,12741,15853,27980,12369,15611,11144,4607,6537,5300,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Saiha,Urban,India,15,MIZORAM,267,SIAHA,25110,,,12741,,,12369,,,4607,,,,,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Serchhip,Rural,India,15,MIZORAM,268,SERCHHIP,33221,,,16808,,,16413,,,6401,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Serchhip,Total,India,15,MIZORAM,268,SERCHHIP,67517,34296,33221,34150,17342,16808,33367,16954,16413,13183,6782,6401,10500,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Mizoram,Serchhip,Urban,India,15,MIZORAM,268,SERCHHIP,34296,,,17342,,,16954,,,6782,,,,,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Dimapur,Rural,India,13,NAGALAND,244,DIMAPUR,60944,,,30924,,,30020,,,12691,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Dimapur,Total,India,13,NAGALAND,244,DIMAPUR,241182,180238,60944,126021,95097,30924,115161,85141,30020,51320,38629,12691,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Dimapur,Urban,India,13,NAGALAND,244,DIMAPUR,180238,,,95097,,,85141,,,38629,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Kiphire,Rural,India,13,NAGALAND,614,KIPHIRE,57517,,,29243,,,28274,,,11662,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Kiphire,Total,India,13,NAGALAND,614,KIPHIRE,74004,16487,57517,37830,8587,29243,36174,7900,28274,14771,3109,11662,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Kiphire,Urban,India,13,NAGALAND,614,KIPHIRE,16487,,,8587,,,7900,,,3109,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Kohima,Rural,India,13,NAGALAND,245,KOHIMA,96090,,,51164,,,44926,,,18404,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Kohima,Total,India,13,NAGALAND,245,KOHIMA,217178,121088,96090,113761,62597,51164,103417,58491,44926,45159,26755,18404,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Kohima,Urban,India,13,NAGALAND,245,KOHIMA,121088,,,62597,,,58491,,,26755,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Longleng,Rural,India,13,NAGALAND,615,LONGLENG,42871,,,22511,,,20360,,,10295,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Longleng,Total,India,13,NAGALAND,615,LONGLENG,50484,7613,42871,26502,3991,22511,23982,3622,20360,11985,1690,10295,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Longleng,Urban,India,13,NAGALAND,615,LONGLENG,7613,,,3991,,,3622,,,1690,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Mokokchung,Rural,India,13,NAGALAND,246,MOKOKCHUNG,138897,,,71373,,,67524,,,29960,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Mokokchung,Total,India,13,NAGALAND,246,MOKOKCHUNG,194622,55725,138897,101092,29719,71373,93530,26006,67524,42690,12730,29960,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Mokokchung,Urban,India,13,NAGALAND,246,MOKOKCHUNG,55725,,,29719,,,26006,,,12730,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Mon,Rural,India,13,NAGALAND,247,MON,215816,,,113469,,,102347,,,35822,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Mon,Total,India,13,NAGALAND,247,MON,250260,34444,215816,131753,18284,113469,118507,16160,102347,41978,6156,35822,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Mon,Urban,India,13,NAGALAND,247,MON,34444,,,18284,,,16160,,,6156,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Peren,Rural,India,13,NAGALAND,613,PEREN,81429,,,42860,,,38569,,,15615,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Nagaland,Peren,Total,India,13,NAGALAND,613,PEREN,95219,13790,81429,49714,6854,42860,45505,6936,38569,18475,2860,15615,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
